rssiMean,rssiVar,pktCount,beaconCount,probeCount,deauthCount,authCount,assocReqCount,assocRespCount,nullCount,uniqueDevices,uniqueAPs,uniqueClients,spoofEvents,bssidMismatchEvents,ssidImpersonationEvents,vendorIEAnomalyEvents,wpaIEAnomalyEvents,rsnAnomalyEvents,htCapabilitiesAnomalyEvents,wmmAnomalyEvents,beaconFloodEvents,probeFloodEvents,deauthFloodEvents,nullFloodEvents,authFloodEvents,assocFloodEvents,vendorSpecificSpamEvents,channelHopEvents,intervalAnomalyEvents,burstEvents,highRateEvents,veryHighRateEvents,longPresenceEvents,closeRangeEvents,veryCloseRangeEvents,label
-83.74335394325104,0.2988317948056624,79,5,4,0,2,1,2,1,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.65630979913521,0.5185186288667409,23,19,8,0,2,1,5,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.938342808966354,0.395729085086336,41,14,2,0,1,3,4,4,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-59.6786862602593,0.9877003622057531,53,7,3,0,2,1,3,3,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.94067724968666,0.9847431780860239,36,17,3,0,2,3,3,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.2660858700578,0.5327407812128098,54,6,2,0,5,3,1,3,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.63877595768152,0.9991455305144714,66,11,6,0,4,1,4,0,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.07400219276037,0.27094748463548524,32,15,8,0,2,4,5,4,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-78.90848588385636,0.2929620931084734,35,13,3,0,5,4,3,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.83881755082781,0.6884491117968471,22,18,5,0,4,1,2,3,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.10575728666646,0.6259154562666944,54,19,2,0,5,5,4,4,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.7276919885978,0.14439417539756844,76,8,8,0,1,4,2,4,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.00221556068055,0.971924294081351,69,6,7,0,5,1,3,4,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.97257783550313,0.30286681111515057,60,7,4,0,1,3,2,0,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-47.93779290737938,0.3544501776336131,49,5,9,0,5,1,2,2,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.57890300490202,0.9010203323083851,59,16,6,0,3,2,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.3375183166795,0.3509560855887609,73,11,7,0,1,3,3,5,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-70.39825410268006,0.9987687517952035,79,14,3,0,2,1,5,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-54.14980802773984,0.11472429359723096,57,15,10,0,2,1,3,5,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.74888800757456,0.26608560222646416,30,17,8,0,2,2,5,3,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.89504806904304,0.79719866537494,23,8,7,0,5,4,5,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.9609272852677,0.10519911622559344,39,15,6,0,1,3,4,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63.3544347490665,0.8874131493954527,37,14,4,0,3,1,3,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.352513394869085,0.5460762395179624,38,19,7,0,5,5,1,0,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.86597059656164,0.6275896398274144,47,20,9,0,1,2,1,4,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83.45438046052682,0.4523143982418476,50,11,3,0,3,3,4,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-74.41203664592642,0.21130472161247424,70,5,4,0,3,2,5,3,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.70286172277552,0.9022100145107786,75,19,2,0,2,3,2,1,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-54.61535141381404,0.8514642035322583,62,12,7,0,3,3,1,4,10,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-77.8674042800711,0.7411637590880922,38,17,4,0,5,5,1,1,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.491678178095945,0.6667521088412247,35,7,5,0,2,2,4,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-76.81564864321797,0.7631313709786373,21,11,7,0,3,1,3,4,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.077071866445515,0.4366623081058745,58,13,5,0,2,3,4,3,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48.04348519682898,0.5650591455126176,52,7,8,0,5,4,5,0,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.64443831228628,0.24617947564583675,22,19,7,0,5,2,1,4,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.78256755008505,0.6444919152409899,79,13,7,0,4,2,2,3,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.0072005015222,0.9531028826643337,68,16,6,0,4,1,3,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48.908298258817645,0.6440246925507128,26,7,8,0,1,1,1,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.64855300119605,0.9076549374927407,38,10,3,0,3,4,2,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.03079321965404,0.27444267386699833,47,8,8,0,1,5,2,5,10,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48.75966447628653,0.7493669501984963,41,12,7,0,5,2,5,4,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-76.84693380016002,0.9208426185386042,53,7,7,0,3,5,1,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.81017591477007,0.9389340011812994,51,13,8,0,2,4,4,1,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.01499477301046,0.8783422804615683,76,6,9,0,5,4,2,3,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.781274264484765,0.399858210537135,61,15,9,0,5,5,4,4,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.31809814444465,0.835297146958794,21,5,6,0,3,3,5,5,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.360825175344104,0.7831932038813448,61,5,7,0,4,4,1,2,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-76.99717359838854,0.5707783731315073,63,15,10,0,1,5,4,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-77.74735037502656,0.6597544546150151,79,9,10,0,5,1,5,4,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-71.01390912289892,0.6354879604321704,23,19,7,0,3,1,3,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-71.33314325036292,0.5670412181651454,23,19,7,0,5,5,4,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.40312106553489,0.47413299795010533,38,9,8,0,1,4,3,3,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.19515802984576,0.2620603169901523,61,9,7,0,4,1,3,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-78.82208875089533,0.2409422955305749,60,8,10,0,2,5,1,1,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.81478988264094,0.9042640324236173,74,17,10,0,4,2,1,4,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-74.05664682338268,0.8608648803548204,79,14,4,0,2,4,1,1,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.5089521945321,0.2970466299341551,63,7,10,0,4,4,1,5,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-70.64234984440435,0.9694667126511565,44,14,10,0,3,3,2,3,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.30006356877144,0.7421058106453483,66,17,9,0,1,2,2,5,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-77.72867313898129,0.8471430312699407,70,7,2,0,3,3,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.21882744850426,0.6347483424611513,61,5,10,0,1,2,1,4,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.10166563013603,0.19048686746972593,28,10,4,0,1,1,5,5,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83.54073156505972,0.304540813335287,48,8,6,0,5,1,4,5,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.25997283364762,0.19987618335856855,59,20,9,0,2,2,1,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-51.62362386073204,0.6156310956408124,39,10,4,0,4,5,3,1,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48.086219849724074,0.9005272707075495,44,10,5,0,3,3,4,5,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.469231325914436,0.17207741827190928,34,20,8,0,2,4,5,5,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-74.78801178225726,0.9526367810834889,50,19,4,0,1,1,1,5,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.2391722530106,0.4185482118140249,32,18,3,0,1,2,5,3,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.88681103227265,0.1998291592488704,78,7,7,0,5,3,4,2,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-68.0138284838219,0.6797118964440356,49,10,5,0,4,3,4,4,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.5069551253346,0.2464161683211584,45,11,3,0,4,3,3,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.29170052091698,0.21962102902074798,27,12,10,0,2,4,3,5,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-58.7150528460192,0.33227185144109783,67,7,2,0,3,2,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.94339135164113,0.8851251117843406,60,16,3,0,5,5,2,4,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.29680225392653,0.7997195868038293,24,20,9,0,1,1,5,4,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-52.17488853527785,0.15175174216998277,69,19,5,0,5,1,5,5,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83.48244156929849,0.35103877396742544,55,6,2,0,4,1,4,3,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-52.116075169571005,0.9303589547806221,29,20,6,0,3,2,1,4,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.03220738456075,0.35595588700103253,39,19,7,0,2,3,5,4,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.981697107547284,0.1892972917818025,41,17,6,0,5,3,4,4,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.45288441504796,0.2431848281398215,63,14,7,0,4,3,1,3,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.460976248565245,0.112078735894532,62,9,8,0,1,1,3,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.26858053404975,0.4545181708988987,75,9,3,0,3,4,3,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.3376625411876,0.9126038340760987,38,6,10,0,2,5,4,4,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-54.66429294965688,0.2891288108969755,21,14,6,0,3,2,1,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.803626485340736,0.8918782635828825,32,15,2,0,3,3,1,5,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.78973025581743,0.19885787004095054,21,15,3,0,2,2,3,4,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.619218516396614,0.8517251955961687,23,12,10,0,1,1,2,1,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.31762756107484,0.7234555580314675,70,12,9,0,4,1,5,5,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.585841577964565,0.9128004780034819,33,8,6,0,5,2,5,4,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.3378628770084,0.7914339358953916,28,11,10,0,5,1,4,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.94719262536539,0.6740711550657832,23,7,7,0,2,4,4,5,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.82905062463325,0.26044963130028254,41,9,7,0,2,2,1,1,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.56664820855977,0.7367103137698223,43,14,3,0,2,4,2,1,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83.02915281386989,0.5428837548263377,59,10,4,0,3,5,2,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63.86411474776144,0.5833076164600528,64,11,6,0,1,3,1,2,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.05712532144139,0.3394339291389734,23,20,5,0,1,3,1,2,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.07583896796098,0.3033854806655254,44,17,3,0,2,5,3,2,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.299306218491445,0.11026440633836845,62,14,4,0,2,5,2,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-58.33100236635491,0.5685314765090391,40,10,9,0,3,5,4,1,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-59.67695326870809,0.8497568299398734,38,6,7,0,3,5,1,1,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.88134019763584,0.11114862958093419,26,13,6,0,5,5,5,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-70.10247095299185,0.28259022625568814,45,17,6,0,2,4,5,2,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.16407977420776,0.6816921037235943,58,14,3,0,1,4,1,2,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-70.13263681489832,0.17714972384200428,62,7,3,0,5,2,2,5,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-51.56074873001588,0.7507527878135907,76,12,4,0,1,3,4,1,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-76.69398807282793,0.32961574111510883,36,7,6,0,1,2,5,4,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.75370151366105,0.9010237602357528,32,16,6,0,4,5,5,1,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.23620825772784,0.661231628351347,73,18,7,0,4,4,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-77.87933629256858,0.16674084438843145,62,9,2,0,4,2,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.729526136206715,0.8859323352658858,49,17,2,0,5,4,2,1,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.39209235243987,0.19535719262203013,37,6,10,0,3,4,3,2,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-54.065511406446376,0.44667055818003454,72,17,7,0,3,2,5,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.529738235362736,0.711101402066578,58,10,6,0,4,2,4,0,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.61580875240844,0.28067759505884105,50,7,4,0,5,5,5,3,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.74919899094571,0.6919820405457731,71,7,3,0,2,5,3,5,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.31389681602457,0.49744114538431894,66,12,6,0,1,4,4,0,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.18013773420986,0.6911475944878024,21,15,9,0,3,2,2,0,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.22395237106613,0.24558533767341675,42,19,10,0,5,4,2,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.15020617394244,0.8593279124223343,45,19,4,0,3,3,1,3,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.35035728900844,0.21513084425230392,80,6,5,0,2,4,5,3,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-69.4416055542321,0.5832337293814008,44,20,3,0,2,4,2,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-78.88537384693869,0.3436542144410899,36,7,10,0,3,2,3,5,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.99972165337182,0.28138319785568955,67,9,5,0,4,2,3,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-54.724088551646105,0.6036605477188147,22,19,4,0,1,1,1,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.23646499242982,0.4051303041810902,65,9,10,0,2,3,2,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.61576836313074,0.4322430250267939,48,8,6,0,2,5,1,1,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.90505807019839,0.9107839796399523,51,5,7,0,4,1,2,5,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.08451243864245,0.235680677118466,60,16,5,0,3,2,4,1,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.183228246198375,0.41101723952489855,28,15,4,0,4,3,2,1,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.65289475391685,0.28997753558154726,58,10,2,0,1,1,4,2,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.981533707989875,0.3510458709334392,59,14,6,0,3,3,5,5,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
