avgRSSI,avgVar,advCount,uniqueDevices,rotationEvents,spamEvents,impersonationEvents,appleMfgEvents,tileMfgEvents,samsungMfgEvents,appleSubtypeAnomalyEvents,microsoftSubtypeAnomalyEvents,samsungSubtypeAnomalyEvents,appleNameEvents,windowsNameEvents,samsungNameEvents,androidNameEvents,ninebotNameEvents,highRateEvents,veryHighRateEvents,highVarianceEvents,floodingEvents,lowVarCloseEvents,longPresenceEvents,veryCloseEvents,closeEvents,spoofingEvents,serviceUUIDAnomalyEvents,manuFloodEvents,payloadSpamEvents,evilTwinEvents,samsungSpamEvents,appleSourEvents,appleJuiceEvents,flipperEvents,swiftPairEvents,googleFastPairEvents,samsungTelemetryEvents,label
-49.0996691533548,0.5871616736530773,706,11,0,0,0,3,3,0,0,0,0,1,0,1,1,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.75694723350715,0.2491115567100668,2566,13,0,0,0,5,2,3,0,0,0,2,2,2,2,1,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-70.79619114826518,0.572198898681968,1172,5,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-58.37896493371625,0.880935621127315,928,14,0,0,0,3,0,3,0,0,0,1,1,0,1,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-59.52498317491734,0.9121399307842736,1389,15,0,0,0,3,1,3,0,0,0,2,1,1,2,2,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-51.78496168460578,0.38964779755058065,2442,11,0,0,0,0,0,3,0,0,0,2,1,2,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.23848444569521,0.6120620269185256,598,3,0,0,0,3,2,0,0,0,0,1,0,3,3,2,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-56.50914158112377,0.9039309256394906,2442,15,0,0,0,0,1,0,0,0,0,2,0,1,2,1,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-56.69054001469908,0.6527775940446789,2386,9,0,0,0,3,0,2,0,0,0,1,1,0,1,2,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-50.85103261311401,0.4999042940872651,1646,10,0,0,0,5,3,3,0,0,0,1,2,3,1,2,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-67.27237354532463,0.4053448117554773,686,7,0,0,0,0,0,3,0,0,0,0,2,2,3,2,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-75.19147755119802,0.9831367863069888,2528,14,0,0,0,2,3,0,0,0,0,2,1,3,0,1,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-89.58640293659913,0.7192553437974905,2664,5,0,0,0,5,0,3,0,0,0,1,0,3,3,1,0,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-59.80270687533309,0.9194881800738228,2481,15,0,0,0,3,1,0,0,0,0,0,3,2,3,2,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.95351726932978,0.8944452723152525,601,6,0,0,0,0,1,2,0,0,0,3,0,0,3,1,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-82.19391761760338,0.6503950577933847,2325,9,0,0,0,1,2,1,0,0,0,1,2,1,1,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-87.72124966154384,0.25479847340220807,589,11,0,0,0,3,3,0,0,0,0,1,0,1,2,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-62.510025339076805,0.9128059685664323,2966,13,0,0,0,4,1,3,0,0,0,1,2,3,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.00622137090339,0.9566670773516162,2322,3,0,0,0,4,2,1,0,0,0,3,3,3,2,2,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-70.36822480029417,0.21448799466201549,2182,5,0,0,0,1,2,1,0,0,0,1,3,0,2,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.04330489259723,0.25104063858248926,1464,3,0,0,0,1,3,2,0,0,0,3,3,2,1,1,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-68.74168271294832,0.3362729918566542,1783,8,0,0,0,0,3,1,0,0,0,3,1,0,1,2,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-40.53690593240053,0.6063464988570432,1395,11,0,0,0,4,3,3,0,0,0,1,2,1,0,2,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-50.19557005191981,0.46135484998886533,1257,3,0,0,0,2,0,3,0,0,0,1,2,3,1,2,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-88.2520808428603,0.7738855120811547,2361,9,0,0,0,4,0,2,0,0,0,0,3,3,2,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-71.47884369842001,0.6460864966453029,946,15,0,0,0,4,2,0,0,0,0,0,3,0,3,1,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-57.273314771937045,0.40206368140622795,2240,3,0,0,0,4,1,2,0,0,0,1,3,3,0,2,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-84.15937814139004,0.21901424947761217,2960,8,0,0,0,5,3,1,0,0,0,3,3,1,1,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-44.896223274818325,0.2757306536243896,2547,11,0,0,0,4,3,3,0,0,0,1,3,2,3,1,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-67.13285374013792,0.10382313448546283,1966,11,0,0,0,4,3,0,0,0,0,0,3,0,2,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.31469067735165,0.23594000108375987,996,8,0,0,0,2,2,2,0,0,0,2,0,2,3,2,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-42.113567714132294,0.5972059196663698,1120,11,0,0,0,2,3,3,0,0,0,2,0,3,3,1,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.77505680695657,0.4648235195078789,2840,14,0,0,0,3,2,2,0,0,0,2,3,1,3,1,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-77.02187163323372,0.6071352642804728,1714,13,0,0,0,4,2,1,0,0,0,3,1,0,1,2,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.67407108116626,0.6387795669152173,689,7,0,0,0,5,3,1,0,0,0,3,1,2,2,1,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-70.11978390569462,0.19493583454322028,2089,13,0,0,0,1,1,1,0,0,0,0,1,2,1,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-88.90645081925697,0.6285680169906602,1445,13,0,0,0,1,3,1,0,0,0,2,3,2,1,2,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-56.65915926765153,0.8089459200938754,2720,11,0,0,0,4,0,1,0,0,0,2,3,0,3,2,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-86.95358471060065,0.576555271340339,2932,13,0,0,0,3,0,3,0,0,0,3,3,3,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-68.88660850535403,0.4169203849631653,1266,15,0,0,0,5,0,3,0,0,0,1,0,3,2,2,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.56631327193925,0.2488383557159101,782,5,0,0,0,3,1,1,0,0,0,0,0,3,2,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-62.797511709696536,0.7398535264380514,1218,7,0,0,0,1,3,0,0,0,0,2,0,3,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-76.25128012356534,0.7475164915185333,2466,11,0,0,0,2,2,3,0,0,0,1,3,2,2,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-87.80729890101725,0.6595110724206584,2641,8,0,0,0,5,2,1,0,0,0,1,1,3,3,1,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.35611201712547,0.6919863998373763,2709,3,0,0,0,5,3,3,0,0,0,0,2,2,0,1,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-66.98475405937354,0.24898867980292438,1014,4,0,0,0,0,0,3,0,0,0,0,1,0,3,2,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-56.280170633699214,0.4526704712445835,1016,13,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-43.941914627402504,0.5024654216327776,2983,12,0,0,0,5,1,3,0,0,0,0,1,0,0,1,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.2669231753188,0.7914433272576682,1305,14,0,0,0,5,3,1,0,0,0,2,0,0,3,2,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
