avgRSSI,avgVar,advCount,uniqueDevices,rotationEvents,spamEvents,impersonationEvents,appleMfgEvents,tileMfgEvents,samsungMfgEvents,appleSubtypeAnomalyEvents,microsoftSubtypeAnomalyEvents,samsungSubtypeAnomalyEvents,appleNameEvents,windowsNameEvents,samsungNameEvents,androidNameEvents,ninebotNameEvents,highRateEvents,veryHighRateEvents,highVarianceEvents,floodingEvents,lowVarCloseEvents,longPresenceEvents,veryCloseEvents,closeEvents,spoofingEvents,serviceUUIDAnomalyEvents,manuFloodEvents,payloadSpamEvents,evilTwinEvents,samsungSpamEvents,appleSourEvents,appleJuiceEvents,flipperEvents,swiftPairEvents,googleFastPairEvents,samsungTelemetryEvents,label
-68.95010645277158,0.13592603188479926,23,4,13,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-42.634626286213084,0.23847152428268276,62,14,16,0,0,4,2,0,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-81.77501902264322,0.46165201601436945,35,11,9,0,0,0,2,1,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-88.7379160056935,0.33101185834388647,74,9,20,0,0,0,2,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-65.23909344591829,0.23887682369272936,77,9,19,0,0,2,3,1,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-69.91861035210711,0.46082199222113085,78,9,9,0,0,2,3,3,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-60.086787474464224,0.47946101107245487,68,7,12,0,0,3,1,1,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-81.16228284431011,0.37972203755554523,20,12,11,0,0,0,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-82.20858336282957,0.7817926645175339,36,10,6,0,0,2,3,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-71.79294889931026,0.2906546135897092,34,6,17,0,0,5,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-84.40842796562018,0.611997362174991,26,5,15,0,0,4,1,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-40.802810581051396,0.7134017449674104,38,5,18,0,0,2,2,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-81.74525623633961,0.2933775858048917,30,5,18,0,0,3,1,2,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-62.44154596855073,0.6726113946553933,53,13,14,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-74.16401791072727,0.44395703505373996,40,11,6,0,0,0,1,0,0,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-41.4727319125743,0.10456517586767336,32,13,19,0,0,3,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-55.59061050310847,0.15271795085651588,48,11,12,0,0,0,1,2,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-49.95963999168439,0.3009081031177405,39,10,12,0,0,0,1,2,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-80.17530584478038,0.6331201332274059,69,10,11,0,0,1,3,3,0,0,0,3,3,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-80.13732485372871,0.27291071659635713,78,11,9,0,0,1,3,2,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-86.8407065300147,0.31413137262606344,72,12,8,0,0,0,0,0,0,0,0,2,3,1,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-62.44027026467455,0.7943619314607492,27,10,18,0,0,4,3,2,0,0,0,3,2,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-62.160047285923156,0.9636775461375605,45,5,10,0,0,4,3,1,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-86.50911755408731,0.2081513635157568,48,8,19,0,0,1,2,3,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-88.08927348164389,0.4767054188364003,70,15,20,0,0,2,2,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-83.41934338683117,0.4183457284027645,73,11,14,0,0,4,1,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-66.27487308049764,0.5391258410098121,32,12,13,0,0,3,3,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-57.936432238632,0.21843407610378368,49,10,20,0,0,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-80.51381358473162,0.9210698190114293,80,5,8,0,0,4,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-53.476893692260475,0.23655561607396208,21,7,8,0,0,2,0,2,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-68.40137771018881,0.752963122642061,34,15,15,0,0,1,2,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-79.58406987280742,0.1037510499884175,55,8,9,0,0,4,3,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-53.5349123514444,0.7144424471157808,61,3,7,0,0,0,2,0,0,0,0,3,0,3,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-45.97907245955726,0.607091514121248,58,6,9,0,0,1,3,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-71.87519115051244,0.6779503270976354,60,6,13,0,0,4,3,1,0,0,0,1,1,2,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-67.06537354712691,0.7055470826296873,62,9,5,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-82.56670875126555,0.2930604125532916,73,11,14,0,0,2,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-59.18432772589841,0.9394617429059384,60,15,20,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-89.75560864571139,0.6383849766260645,24,10,8,0,0,5,2,3,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-52.9560406322651,0.6389784969841605,40,4,9,0,0,0,2,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-54.61448571270522,0.36285699647658165,29,14,20,0,0,4,3,1,0,0,0,1,3,3,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-44.3623297746609,0.6000610367617523,53,11,15,0,0,2,0,3,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-82.18073927959969,0.4702426707529641,76,14,10,0,0,1,2,3,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-72.80794583622458,0.9458040672615722,44,10,9,0,0,5,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-77.76244240969227,0.4201595024833218,52,4,5,0,0,0,3,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-63.41098388305336,0.7236125244462156,29,8,6,0,0,5,2,1,0,0,0,3,3,2,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-53.92568755675472,0.3864276785449652,55,4,18,0,0,5,3,0,0,0,0,3,3,3,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-63.170550982823954,0.7315415919320554,68,5,7,0,0,5,1,0,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-58.272298117155934,0.89016708892676,55,4,8,0,0,3,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-45.16212014438335,0.272267790566794,27,11,16,0,0,3,2,1,0,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-86.95116095939022,0.47036499010300825,78,3,19,0,0,3,3,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-73.45854925089046,0.28484662188790144,52,14,8,0,0,3,1,1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-84.89588811703773,0.2829814297117502,75,9,18,0,0,5,3,2,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-74.99588086415804,0.2865060470826316,71,3,16,0,0,3,1,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-88.43815104701638,0.8395180202215667,23,4,6,0,0,3,2,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-46.762562069949915,0.21555787028334744,35,11,17,0,0,5,2,3,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-60.35019406257421,0.4173056392890435,35,5,5,0,0,2,3,3,0,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-46.61553417150345,0.8014507938082248,31,5,12,0,0,1,0,2,0,0,0,3,3,3,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-89.77162502653655,0.670045915482404,69,11,16,0,0,4,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-69.90816522569455,0.21910213973329942,47,6,16,0,0,1,1,2,0,0,0,3,2,1,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-48.80740637370804,0.9367319345279784,72,12,10,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-80.15974868778089,0.7477701855316934,20,6,18,0,0,1,2,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-56.07835836633225,0.8139154697131776,43,13,8,0,0,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-62.39603781925349,0.868211218066016,33,10,5,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-80.43162377909908,0.48584948096064795,54,14,14,0,0,3,3,3,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-80.55948790604626,0.7648353458540131,45,5,10,0,0,1,3,0,0,0,0,3,2,3,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-42.09140654411589,0.4333095019405675,52,8,10,0,0,4,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-77.59865280216214,0.12583845210147326,24,6,13,0,0,1,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-54.29408753844397,0.3951819932901327,22,15,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-59.2822589505958,0.7260420621201878,48,7,15,0,0,2,2,3,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-75.70951988874485,0.7501081888091754,23,12,13,0,0,5,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-70.2618542556834,0.6604514222593985,30,8,5,0,0,4,2,2,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-68.89179842210868,0.9149311562368535,52,9,15,0,0,3,1,1,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-89.71747377432747,0.8563331535117518,38,13,17,0,0,3,2,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-48.15389253186835,0.9350062418404224,67,6,5,0,0,2,1,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-41.85558570144406,0.6178167566228278,28,14,20,0,0,2,0,2,0,0,0,2,0,3,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-64.72875975347868,0.18525184634015351,48,4,8,0,0,1,0,2,0,0,0,2,3,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-51.04128500899617,0.6366755672224237,51,10,20,0,0,5,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-43.074361773117815,0.9177043687632302,54,5,11,0,0,4,1,2,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-87.88019232084764,0.16717072206786532,62,9,11,0,0,1,3,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-64.36722672586413,0.6513701619216098,23,13,16,0,0,4,1,2,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-75.54576535690197,0.23480137451026872,40,4,9,0,0,1,3,3,0,0,0,1,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-53.49956618428278,0.5159560375373408,56,12,13,0,0,5,2,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-45.218825911628514,0.490735146145832,25,3,14,0,0,4,1,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-65.16073802235603,0.3718397058865879,34,3,13,0,0,2,3,3,0,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-41.33136507158041,0.1172396355882084,63,14,8,0,0,5,3,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-54.69425467178042,0.28296313725945177,31,14,9,0,0,4,2,2,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-85.98828150804223,0.23313250536412564,44,8,9,0,0,2,3,1,0,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-63.62869854755163,0.26064458357380466,52,4,10,0,0,5,2,0,0,0,0,2,3,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-79.98251792568236,0.7719304017846232,80,11,13,0,0,5,2,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-66.63406740280345,0.5096738192388112,54,14,11,0,0,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-73.13729617844459,0.14559443331581357,28,7,9,0,0,5,2,1,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-63.26480563811796,0.9929825974630232,59,15,15,0,0,4,0,3,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-61.98532362720479,0.7332318250227424,44,4,11,0,0,5,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-87.6868096839944,0.8902585651626912,72,4,7,0,0,3,1,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-58.06321487949555,0.9583267614036177,27,4,20,0,0,5,3,2,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-42.02927543406732,0.6893692832900783,74,3,14,0,0,3,1,3,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-84.05077368943171,0.5451567536601274,27,3,18,0,0,0,2,3,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-70.8917188451285,0.9925278908534805,69,15,8,0,0,2,3,1,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-88.32206468811567,0.9124831010955017,36,3,18,0,0,3,1,3,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-51.98682599729485,0.3352399287055784,48,7,14,0,0,5,0,1,0,0,0,1,3,3,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-81.64629186752097,0.6203495378109626,73,14,16,0,0,1,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-71.37984762688768,0.7865360800535717,80,8,17,0,0,5,1,3,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-65.14579994535734,0.5852240775857509,30,4,13,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-42.883310220139364,0.19979305708798645,45,13,6,0,0,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-75.46705141473365,0.5937149582875786,48,6,11,0,0,1,2,2,0,0,0,1,3,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-55.46574633685947,0.16830405329872838,43,3,11,0,0,3,3,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-61.3827904660778,0.4388519697760852,28,15,10,0,0,3,1,2,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-89.96391762169573,0.9940737663773009,52,14,11,0,0,5,2,3,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-62.347065178989766,0.3009943131199514,40,14,18,0,0,5,1,3,0,0,0,3,1,3,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-59.465491174303,0.5159034633542331,48,4,19,0,0,3,3,2,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-55.5634144899072,0.9818550802028899,54,4,5,0,0,0,1,0,0,0,0,1,2,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
-78.92674464319396,0.9646765926159628,78,8,16,0,0,3,3,0,0,0,0,2,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-61.4647647396727,0.9511607129140452,69,8,7,0,0,5,2,3,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-72.28582283063778,0.506103030789521,77,3,9,0,0,5,3,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-50.99298197460413,0.8141836372406417,67,5,12,0,0,1,1,1,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-44.933440324718305,0.3208935210632811,53,15,17,0,0,0,2,3,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-73.24985729373991,0.4591177396677817,64,12,18,0,0,5,3,1,0,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-52.53165357604915,0.5775023776928235,57,13,16,0,0,4,2,0,0,0,0,1,3,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-44.136295649305275,0.7741247129511472,39,3,16,0,0,3,2,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-41.86373133747231,0.7277213393273793,22,8,19,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-57.75193467867403,0.5286282328465486,33,7,13,0,0,4,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-53.97971550841046,0.3079119894340513,43,4,12,0,0,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-89.52015515792691,0.2977871055149025,63,9,7,0,0,0,3,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-83.92593619371705,0.5509166128963995,74,8,9,0,0,4,2,3,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-63.414192908617,0.25752221807390463,72,11,13,0,0,1,2,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-50.010023310478395,0.6368490082048178,27,11,10,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-71.33233154888458,0.49342896226915967,74,14,19,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-73.51278583631156,0.1590049037198727,77,13,6,0,0,1,0,2,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
-76.73735782667171,0.318079321087668,42,10,6,0,0,3,1,1,0,0,0,1,1,2,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-48.109460244623236,0.9548889419146869,78,9,15,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
-64.90944610667817,0.3748595157971888,66,9,11,0,0,1,3,1,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
-47.97945815765949,0.9297217804199814,73,12,5,0,0,3,0,1,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
-73.28166983290168,0.2464995861408414,61,8,13,0,0,4,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
