rssiMean,rssiVar,pktCount,beaconCount,probeCount,deauthCount,authCount,assocReqCount,assocRespCount,nullCount,uniqueDevices,uniqueAPs,uniqueClients,spoofEvents,bssidMismatchEvents,ssidImpersonationEvents,vendorIEAnomalyEvents,wpaIEAnomalyEvents,rsnAnomalyEvents,htCapabilitiesAnomalyEvents,wmmAnomalyEvents,beaconFloodEvents,probeFloodEvents,deauthFloodEvents,nullFloodEvents,authFloodEvents,assocFloodEvents,vendorSpecificSpamEvents,channelHopEvents,intervalAnomalyEvents,burstEvents,highRateEvents,veryHighRateEvents,longPresenceEvents,closeRangeEvents,veryCloseRangeEvents,label
-77.11003845378661,0.15194678222075925,38,18,8,0,2,5,2,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.23802096383652,0.5202375280982257,35,18,10,0,5,4,2,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-59.3674660651551,0.4619060343436776,76,13,5,0,1,5,2,1,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.50350832560582,0.6438029626071886,28,16,7,0,2,3,2,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.70921527184127,0.6630631357148816,72,6,3,0,3,4,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.2356585905431,0.9141296089947132,27,5,7,0,5,1,1,4,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-78.14403028269976,0.9848977883600433,41,16,8,0,3,1,1,4,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-47.30750158811769,0.5212064562835379,55,16,8,0,4,4,2,4,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.84925003320114,0.3140476724943866,70,7,3,0,2,5,5,5,5,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.801468791300806,0.2985303282603151,66,12,4,0,3,1,5,5,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.61722245690199,0.5045355345018063,29,5,8,0,5,2,4,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83.13598379275093,0.7763578371865201,20,19,7,0,4,3,2,3,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.95562356005868,0.18607917239628063,62,10,8,0,4,5,3,2,6,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-84.97358022927318,0.7340953002831357,70,13,3,0,1,2,2,1,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.006568742629256,0.7059957887636698,66,20,4,0,2,1,5,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-55.032269657263214,0.7091647197221926,80,20,9,0,2,2,2,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.525171064751945,0.12924271911212667,51,16,3,0,3,5,5,1,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-53.29027309777084,0.5028769626243604,75,15,6,0,1,4,4,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-70.93206527880768,0.23989430887315658,40,5,7,0,4,3,1,4,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48.482991483249904,0.9944667654693662,32,7,7,0,2,2,2,1,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-52.63944263737744,0.5164496765872952,47,5,9,0,3,5,3,5,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-51.147987227748004,0.8663710370202491,37,19,5,0,2,5,3,1,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-68.43278484122973,0.7042325608188511,34,6,3,0,3,3,4,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.989926055046084,0.5042239114395858,79,17,7,0,3,5,5,2,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.5419321535022,0.5443366127565009,55,5,9,0,2,5,4,5,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.08527355293603,0.3245298868705687,31,8,9,0,2,3,4,0,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.41027390200625,0.24189400553402518,34,16,10,0,5,5,5,4,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60.734162089571726,0.6970798711369947,56,17,8,0,1,2,5,4,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-58.9170101549637,0.6052353064802044,54,20,4,0,3,3,1,5,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.002964548425574,0.6406422575312396,65,15,6,0,3,1,2,4,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63.30427037820179,0.46739172487580916,33,15,2,0,4,4,4,4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.3331826259998,0.27706954525364746,23,8,5,0,1,1,3,5,3,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.74253820159787,0.7010196674954986,30,19,9,0,4,2,4,3,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83.73461397734329,0.20928073092217886,66,19,7,0,1,1,2,3,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.12603702833212,0.496230761620869,30,7,10,0,4,2,5,1,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.76329914135037,0.32888664245316046,25,20,5,0,5,2,1,5,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.30471263530312,0.45412827200215433,72,18,3,0,5,3,2,2,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.91310129885403,0.4152299338308799,63,12,9,0,4,1,5,2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63.57664721837459,0.9599655671402617,62,16,5,0,5,1,3,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.83132518523138,0.9799059107011949,57,20,10,0,3,4,5,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-74.4395014093187,0.11391408712883958,54,16,6,0,3,5,3,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.68979284150527,0.9454888041303829,48,10,5,0,1,1,3,2,6,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-64.54310679877517,0.6280674604888161,36,18,9,0,2,5,1,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.24819899194138,0.3142849565929411,28,9,9,0,2,4,5,2,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-47.825443981602035,0.4594901749236271,30,6,10,0,4,4,1,4,10,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
-80.40833546977446,0.43656447699975964,27,13,3,0,2,4,4,1,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.24710346132832,0.5146340354513536,28,6,5,0,5,2,3,5,8,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.66893447080439,0.7913345964822311,61,11,6,0,3,3,4,5,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.44839633888103,0.7908392390658799,56,18,5,0,4,3,5,3,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-71.15482741259542,0.8012663703532165,53,7,10,0,4,2,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.17218734097065,0.4425459844877333,73,18,5,0,5,1,5,4,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.54577172741425,0.7757237016472583,23,15,2,0,4,2,2,2,9,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.607453709106004,0.18674840597926817,46,10,8,0,2,4,1,3,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.3721236323586,0.4490293303545769,24,13,7,0,4,5,3,2,8,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.4950722312833,0.33388452080817893,57,15,3,0,1,3,1,0,10,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
-57.4417258882072,0.7342377264296477,79,12,2,0,3,3,5,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-69.91918599399604,0.1610690833891498,71,11,9,0,5,3,2,5,3,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.1258501784683,0.4600586592447987,75,19,10,0,1,1,2,3,6,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-77.59657680536007,0.723843349313148,72,14,5,0,3,5,1,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63.27744483293499,0.625860709391522,67,5,7,0,1,4,1,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.62252562926752,0.1322480228001589,69,11,9,0,4,2,1,0,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.16843352190617,0.6620292215997262,53,14,2,0,5,2,5,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.84436011687876,0.1936406569024643,69,7,5,0,2,1,4,5,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.44670713142258,0.6378887245504341,51,20,4,0,3,1,2,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.59614918892119,0.866271259263491,25,8,5,0,1,3,1,1,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-68.51212283343736,0.30928004954161015,29,10,4,0,1,2,3,4,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.48536528366685,0.5449835506469802,42,20,9,0,2,5,2,4,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.645705849680155,0.40901937595357063,59,9,10,0,5,1,3,2,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.65489122650801,0.24079727781782168,73,15,2,0,3,3,4,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.45037440679123,0.49215936694338724,41,10,4,0,4,3,2,1,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.62551731350641,0.44330291960991497,52,5,5,0,2,3,3,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48.31007401279418,0.9942542645197311,59,14,6,0,4,2,4,0,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.09253880543611,0.17411871443909194,71,11,8,0,1,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-51.44379145365547,0.28057513561917324,26,15,3,0,3,2,2,0,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.357142219793,0.23489968801763184,78,20,5,0,3,2,5,3,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-59.08694743567177,0.936181270976607,34,18,7,0,5,5,1,5,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
-55.12613398316479,0.6038492625313882,30,5,8,0,5,5,2,1,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.99854202460496,0.4440185948791916,25,5,3,0,3,4,4,1,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-55.71361463060512,0.5124074581726646,62,19,2,0,3,2,4,4,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63.05543207311929,0.9614289288671246,43,10,7,0,4,5,4,2,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.30781655499945,0.6731832259911988,78,20,7,0,2,4,5,2,7,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.13194140904324,0.8291279727705577,44,13,5,0,2,1,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
-49.49614736160102,0.28036244928979803,79,5,4,0,3,4,4,0,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-58.46660875945258,0.6738011342891465,24,14,10,0,2,4,1,5,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-52.69108217620635,0.13771080500083124,20,13,9,0,4,1,1,2,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.48271759212337,0.8717303966012859,68,19,7,0,3,4,2,5,6,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.91859866987062,0.4257989824534829,25,15,5,0,2,3,5,4,12,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.52881952873346,0.436009161133069,76,15,8,0,2,4,2,0,10,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-52.31349476281848,0.13992128483022406,62,14,4,0,2,2,5,2,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.68325128757618,0.35881532563893703,30,8,10,0,5,5,1,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.520153333089056,0.2589470844193722,37,19,6,0,3,4,4,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67.04312550198169,0.8375934300338095,34,11,4,0,2,2,3,3,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
-72.87739510512228,0.6263775122983173,63,16,9,0,2,2,5,4,6,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.5631026009,0.7947958449651145,33,17,2,0,2,4,4,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-82.10947491434318,0.7807541739566141,53,6,8,0,3,1,4,2,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.22574738328986,0.9056617517787199,39,15,5,0,3,3,2,0,8,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.4605350425083,0.49310017692128205,53,6,3,0,4,5,3,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.62286027351011,0.1274338785475165,60,17,8,0,4,5,2,3,5,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.2093639028634,0.6955653939439258,62,11,4,0,4,5,1,4,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-69.40874646232025,0.20683788716600215,48,12,4,0,2,4,3,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-84.38105738827471,0.34146928176332214,26,12,9,0,2,4,5,2,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-76.91111919047445,0.4983458123721718,30,18,8,0,4,5,1,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-81.51524840424756,0.7395643479167398,30,13,10,0,2,2,3,4,7,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75.88036054185513,0.5077833886019958,33,9,4,0,3,1,3,2,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-54.701667902432334,0.7265162408597752,40,9,2,0,1,4,1,1,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
-74.50888464249306,0.484336971777942,46,12,10,0,1,3,4,3,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.82179282385131,0.1348313036855259,73,6,9,0,3,2,1,2,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
-47.57909655332466,0.23831541972373604,68,17,10,0,4,2,4,5,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-54.74903527166801,0.6708039132026682,76,18,5,0,1,4,1,4,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.16258829853025,0.783116199007276,33,7,9,0,3,2,5,2,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-80.85237056705454,0.5789202599740075,78,19,7,0,3,4,4,1,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.78320482507438,0.581006647138309,39,17,3,0,1,1,3,4,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.87820907325865,0.9790573062446949,80,9,8,0,5,5,3,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.21807580230301,0.12547595147180018,44,5,8,0,1,3,3,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-74.72748251978749,0.825008565686116,28,16,3,0,4,1,3,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-77.17488640673591,0.8231675693060831,72,13,2,0,2,3,1,5,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-78.125611337401,0.6150845381730583,73,11,9,0,1,1,3,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.09286942433692,0.29639013982378326,80,12,8,0,3,5,2,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-57.138982047666886,0.882660775942598,80,20,6,0,1,5,4,2,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-50.895818093427685,0.5904604739237517,80,9,2,0,4,1,5,5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61.543335014673026,0.9826157156950194,58,5,2,0,5,1,4,2,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.5528983274991,0.6141367558119049,77,13,10,0,3,5,2,2,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53.43235060928,0.6938832833171905,39,5,10,0,5,1,1,5,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-76.0480709187906,0.33826362032577795,75,15,4,0,5,2,2,5,12,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.80322483821985,0.5362978592998192,70,16,4,0,2,3,2,4,12,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-47.42696668010925,0.10586390768079977,71,11,4,0,3,5,3,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56.17462579264546,0.7034366933768731,72,18,2,0,5,5,2,1,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-59.78244609763652,0.8787731282417053,75,5,6,0,3,4,1,1,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-70.18288788897485,0.28961846990573314,73,17,10,0,1,3,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
