avgRSSI,avgVar,advCount,uniqueDevices,rotationEvents,spamEvents,impersonationEvents,appleMfgEvents,tileMfgEvents,samsungMfgEvents,appleSubtypeAnomalyEvents,microsoftSubtypeAnomalyEvents,samsungSubtypeAnomalyEvents,appleNameEvents,windowsNameEvents,samsungNameEvents,androidNameEvents,ninebotNameEvents,highRateEvents,veryHighRateEvents,highVarianceEvents,floodingEvents,lowVarCloseEvents,longPresenceEvents,veryCloseEvents,closeEvents,spoofingEvents,serviceUUIDAnomalyEvents,manuFloodEvents,payloadSpamEvents,evilTwinEvents,samsungSpamEvents,appleSourEvents,appleJuiceEvents,flipperEvents,swiftPairEvents,googleFastPairEvents,samsungTelemetryEvents,label
-52.12694027757168,0.10421645364568216,63,7,16,0,12,5,0,1,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-69.61589439952914,0.5158517122404416,35,4,17,0,13,5,3,3,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-55.1821079021648,0.7644208047613378,26,15,20,0,11,1,3,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-57.69922605559302,0.6069104477148458,26,11,17,16,0,1,2,2,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-89.8431192229086,0.26239594808337097,22,10,0,18,0,2,3,2,0,0,0,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-87.89682957461876,0.18186720745605411,33,5,12,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-63.83597045159242,0.564183358172332,53,9,19,15,0,4,0,3,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-43.74901618923232,0.8820728604974093,23,14,11,0,0,1,3,2,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-45.25224373175755,0.8052224641058477,33,3,8,13,0,0,0,3,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.51702929678462,0.3998956155312837,22,9,6,0,0,1,2,3,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-75.67485026768179,0.40592400643548854,44,10,6,0,0,3,3,3,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-85.82769726886099,0.28965832750107184,34,4,0,0,17,5,0,2,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-72.34207795466597,0.9166823484310458,37,10,13,0,20,1,3,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-54.22769723637912,0.5059333778642012,76,12,0,8,0,5,1,1,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-48.24761008371907,0.5392867928683384,40,14,0,0,6,1,3,3,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-43.10863036173406,0.28568388836503567,66,15,15,0,15,0,2,3,0,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-65.47786000885993,0.1295800922856062,24,10,14,0,11,4,0,3,0,0,0,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-51.430780092822985,0.7293824761513392,69,6,5,6,12,0,3,2,0,0,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-69.87136588099919,0.8395329611420647,26,3,11,0,8,1,2,1,0,0,0,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-78.21739554604787,0.4866499537634783,59,3,7,0,0,0,2,0,0,0,0,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-78.53059878695764,0.1266184670711398,73,5,0,0,0,3,2,3,0,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-43.087502487998115,0.6361958194841477,24,12,0,0,0,2,3,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-62.367260944612,0.8715508535154045,64,10,0,0,0,0,3,3,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-76.44158767849473,0.49962143833588246,25,5,0,0,0,0,2,3,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-68.6232562473774,0.6502169782924719,78,10,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-40.90757703927901,0.611262032620348,22,15,18,0,0,3,2,1,0,0,0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-42.84235832879073,0.23618455529189086,23,11,0,0,13,2,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-81.01297116565068,0.9185499305540996,44,10,10,0,11,0,1,1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-73.70625871715514,0.17191635896095958,47,14,10,0,0,1,2,2,0,0,0,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-46.1039852621557,0.6257770538178248,72,7,5,0,0,2,3,3,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-87.3260556245408,0.1679267813009268,27,7,10,0,0,4,0,3,0,0,0,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-88.12838738488016,0.20487881652994788,54,12,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-78.99290409672604,0.6565502572166327,61,3,0,10,18,4,3,1,0,0,0,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-51.92101164708154,0.19086263231721343,63,15,0,16,7,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.54778486930761,0.5006595506755775,26,11,18,10,12,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-85.68664030851278,0.34760479259460636,57,14,0,0,0,5,1,3,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-80.70102043229164,0.2022611332068863,59,7,0,0,9,2,1,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-57.144406307319656,0.11155628405854816,28,11,17,15,0,2,1,2,0,0,0,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-57.95704815438547,0.28779926786737997,47,10,0,0,0,2,1,3,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-80.62189487033666,0.8774716108185633,45,10,0,0,0,1,3,1,0,0,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-46.50278607168037,0.4492323062453254,78,11,10,6,14,4,0,3,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-86.63533882010043,0.7622080200857194,44,15,0,0,13,4,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-59.77676087122832,0.18604725246690224,30,10,8,18,0,4,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.03701850003954,0.7866063917254905,64,4,7,13,11,4,1,3,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-42.73389964959623,0.14475269278852756,24,6,0,14,0,3,2,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-82.8716191131209,0.9623894912377843,68,8,0,0,0,5,3,0,0,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-70.16915785548716,0.13004105900364635,74,14,0,18,0,2,3,2,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-47.202129839670846,0.5557549336880411,45,5,0,0,14,0,3,1,0,0,0,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-59.70693872248883,0.41797891251829367,35,10,15,11,0,2,3,1,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-74.54133030260029,0.322713690441074,66,9,0,14,13,2,2,3,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-82.10795733146531,0.9521910891959074,46,9,0,0,16,5,3,1,0,0,0,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-63.228355695141744,0.35630657399817534,43,11,20,8,16,2,1,2,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-80.24556879058987,0.5983956658884322,40,10,13,18,17,0,2,0,0,0,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-69.10067558861181,0.8817435745409423,45,7,9,0,15,0,3,2,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-48.31316014106637,0.5191392371029862,65,5,0,15,12,1,2,3,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-50.769745330094985,0.20077647768307832,34,8,0,0,0,5,2,0,0,0,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-41.53208180667722,0.9396301048691738,50,6,18,0,0,3,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-76.1298125582786,0.974669151494821,78,4,19,0,8,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-65.3267243489004,0.16072952204542557,74,7,7,0,0,4,1,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-75.81096724165718,0.9122966075615176,68,11,0,16,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-69.97765596570099,0.9065112191433615,52,6,0,0,17,1,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-85.10929361085971,0.6096962097410422,55,12,0,8,13,3,0,2,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-83.13340687535744,0.23801988982943256,44,3,0,0,12,1,3,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-63.07733001930404,0.17101473500425127,24,3,16,17,0,4,3,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-66.14519871734676,0.3319662437774543,34,9,0,11,0,4,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-82.27652148774465,0.5787498620077994,75,14,8,0,0,5,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-41.0804741901823,0.16335810202157242,36,3,10,0,0,2,3,3,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-79.7780829090357,0.9559369145060927,57,3,0,0,14,0,1,1,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-80.95611190295725,0.7944582250037036,62,11,19,9,0,0,3,3,0,0,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-40.32364486799332,0.46001979741645127,58,15,0,11,6,4,2,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-60.65311949986147,0.25172777505107163,38,6,0,18,0,1,1,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-64.93386006355635,0.6184421535347872,64,13,11,15,0,4,0,1,0,0,0,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-75.9557086449486,0.9285171436454627,64,15,0,12,15,4,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-71.26025922220863,0.6692828624850606,73,5,10,20,7,1,2,3,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-80.17731000274088,0.4621594657175053,44,15,0,0,15,1,2,3,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-87.52821263849918,0.511343339143231,49,3,0,16,0,2,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-65.21060962565019,0.8708540618427081,56,8,6,0,0,0,2,2,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-71.469381463139,0.3273571058946564,74,9,0,15,0,2,1,3,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-71.02976116343442,0.2780884959226309,37,11,0,0,19,4,1,1,0,0,0,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-81.50603964109825,0.18316539225908798,35,8,20,15,0,5,1,2,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-86.1625792737311,0.6008536447333126,26,5,5,0,0,5,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-87.40962244109605,0.9588207075007876,72,5,15,0,0,2,1,1,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-88.92117221256801,0.8392447340001246,54,6,18,0,0,4,2,2,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-59.137401374196884,0.5641338090662423,49,6,11,8,0,3,2,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-81.10952722736883,0.7835353284318689,29,12,0,0,16,3,0,0,0,0,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-63.53825173683303,0.4856106653527461,33,13,0,0,0,3,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-75.8099971989681,0.8901468408765539,57,10,8,9,18,4,3,3,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-49.80339771288258,0.42928380259771626,34,12,0,6,13,0,3,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.479062890221584,0.3879168736835775,53,7,20,5,0,4,3,2,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.54030820040737,0.2393291095918516,52,9,6,14,18,2,3,3,0,0,0,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-59.535837643961905,0.6607451337190049,27,13,0,17,0,1,1,2,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-84.01474297602957,0.5832885147388858,63,7,7,19,0,0,2,2,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-48.53575989504518,0.7100854636645756,44,3,0,0,7,1,3,0,0,0,0,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-79.88989135745486,0.9083459348475419,25,14,10,13,20,3,0,3,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-61.0921866666618,0.1742941327812742,52,5,7,0,8,3,1,3,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-44.93805002602944,0.6005490322076263,34,3,18,12,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-63.006014260914284,0.9610624007980867,43,14,0,15,0,1,3,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-54.11629692607337,0.5610022148695059,44,14,0,19,19,4,2,3,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-83.58760633134716,0.8521795970649024,77,12,7,14,20,4,3,0,0,0,0,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-41.926484369336464,0.851156378184771,61,14,0,0,0,3,3,1,0,0,0,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-81.23024944743013,0.3028246624943933,30,3,0,5,9,3,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-86.7608023728881,0.3223920402195264,47,8,0,13,0,4,2,2,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-51.92092933009121,0.6773073470214646,32,9,0,7,0,0,3,3,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-82.60356674420916,0.5184587957588629,45,12,0,14,0,5,2,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.79051939216842,0.503362346123003,69,3,0,19,0,4,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-57.05356833934925,0.7633662691230136,20,15,0,0,12,2,2,3,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-45.824570104711164,0.46494451298916784,59,7,0,15,5,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-73.98447248579473,0.41999132810587214,32,4,7,7,11,4,2,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-71.11148512748439,0.6322870430827346,34,3,0,10,13,1,3,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-76.13015397813504,0.47852005107841833,55,6,0,13,0,3,2,1,0,0,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-74.02488866944334,0.13403175380461846,56,12,0,0,0,0,3,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-51.092214758912526,0.7022310729782474,53,14,0,0,7,3,3,2,0,0,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-59.381090325102875,0.7713403399176125,60,8,0,0,10,5,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-78.08863719986307,0.6472635739579876,46,14,0,8,0,5,1,2,0,0,0,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-54.530572158474804,0.5609879054132739,47,7,16,12,0,2,0,3,0,0,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-78.05776311031227,0.5146813434010072,41,4,0,19,6,5,2,3,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-64.96212804117425,0.40520358980587246,20,11,16,12,0,2,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-67.68133578082112,0.10948430108886832,79,15,0,0,18,1,0,2,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-59.12241173671418,0.7644240729570386,78,13,13,6,19,4,2,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-48.941672302964946,0.9128508149900418,61,3,17,0,13,3,2,1,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-65.49019066775372,0.23351648969425653,71,10,0,10,0,5,3,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-82.08600718338243,0.7319433999369381,48,13,0,5,18,2,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-56.88049637393513,0.10608685687629393,76,4,14,0,5,5,1,2,0,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-89.42498551606246,0.8939365247487013,51,11,6,0,5,4,2,3,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-41.67836751345449,0.24740531251231118,22,13,14,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-56.09601103391058,0.3571737971877492,44,9,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
