rssiMean,rssiVar,pktCount,beaconCount,probeCount,deauthCount,authCount,assocReqCount,assocRespCount,nullCount,uniqueDevices,uniqueAPs,uniqueClients,spoofEvents,bssidMismatchEvents,ssidImpersonationEvents,vendorIEAnomalyEvents,wpaIEAnomalyEvents,rsnAnomalyEvents,htCapabilitiesAnomalyEvents,wmmAnomalyEvents,beaconFloodEvents,probeFloodEvents,deauthFloodEvents,nullFloodEvents,authFloodEvents,assocFloodEvents,vendorSpecificSpamEvents,channelHopEvents,intervalAnomalyEvents,burstEvents,highRateEvents,veryHighRateEvents,longPresenceEvents,closeRangeEvents,veryCloseRangeEvents,label
-46.19785365992982,0.6050853373272284,1146,1299,5,0,4,5,2,1,77,49,8,0,0,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-57.50593966050353,0.5054346090994551,1418,1266,8,0,1,4,3,0,59,23,4,0,0,0,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-83.64964467129565,0.5790490634196491,1823,928,8,0,1,5,3,5,57,38,4,0,0,0,11,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-45.14540670656737,0.3743420557050934,858,632,5,0,3,4,5,2,48,40,5,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-82.64196709944525,0.16979721131522824,1110,1343,5,0,3,1,1,4,65,33,4,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-67.1307413821758,0.20492979118879023,1277,1393,3,0,4,4,5,1,55,24,7,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-82.59764572540496,0.5194484312397444,1738,796,9,0,2,3,1,1,66,57,7,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-80.71919134936573,0.6790992643860458,992,1469,6,0,5,3,3,2,77,32,2,0,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-64.15560025045906,0.9470128303643709,1039,1434,10,0,5,2,3,2,97,41,4,0,0,0,19,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-65.62381860454383,0.5943358607815297,863,1500,3,0,2,1,2,1,32,20,3,0,0,0,17,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-78.61722419318636,0.568544276969185,1782,890,2,0,5,1,5,1,93,48,3,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.837918779608025,0.33576698887615847,1950,646,10,0,3,3,1,1,37,38,2,0,0,0,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-74.63486331146879,0.776110943432004,1314,1228,9,0,1,2,1,3,97,57,3,0,0,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-75.83243404606435,0.28161632866651554,1434,1243,3,0,5,2,2,5,61,31,5,0,0,0,16,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-70.8879285421296,0.8252736513778458,1880,814,2,0,1,3,3,0,85,26,5,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-71.01025178177494,0.782514418795344,1368,1377,5,0,1,4,1,2,86,32,3,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.34401956209814,0.6851435108159117,918,883,9,0,1,2,1,3,32,20,5,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-54.23964584400519,0.3155790626432402,1951,693,8,0,3,2,3,1,96,51,5,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-80.3550901815069,0.8674635339052759,1327,631,3,0,5,2,5,4,41,49,8,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-68.5400551631572,0.8336590349122275,1021,1175,5,0,5,3,3,4,57,45,7,0,0,0,20,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-48.58560895529984,0.9362348102099485,860,513,3,0,3,5,2,0,54,30,5,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-52.11154328722892,0.249268048649731,1355,776,8,0,4,4,2,5,82,24,2,0,0,0,18,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-82.57914089815068,0.3258964281506638,894,905,9,0,2,1,4,0,56,31,8,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-50.5167017011345,0.40100142850662435,1157,1310,10,0,3,1,1,0,85,45,7,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-51.57982900708734,0.7459642305737427,1122,573,4,0,1,5,4,1,97,43,7,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-81.71668391999292,0.5272272716529669,1515,1072,7,0,3,4,3,2,86,58,6,0,0,0,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.15008357554247,0.25530176516676206,1912,1425,6,0,2,3,2,0,60,41,7,0,0,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-81.6137072340349,0.44711048184853175,1022,1317,10,0,3,2,5,4,81,21,4,0,0,0,13,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-46.11518043894418,0.2037568473980757,1673,714,2,0,3,5,2,3,83,42,4,0,0,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.86096899080559,0.7637200258344878,1018,885,3,0,3,2,2,0,80,47,8,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.51051755815041,0.2192398591342757,1468,943,10,0,1,2,5,2,97,26,7,0,0,0,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-59.22824809076231,0.2761340585291786,1117,578,6,0,5,2,5,3,70,36,2,0,0,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-68.63934102084818,0.6080339753023442,1124,1260,6,0,1,3,1,4,54,30,8,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-76.9123044398876,0.9805064824828952,1220,582,8,0,3,2,1,2,83,33,4,0,0,0,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-56.91731398326589,0.4944427298670634,1220,993,10,0,3,4,5,3,86,26,6,0,0,0,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-73.41312567272391,0.5737890573963282,1940,942,8,0,5,1,3,2,33,28,8,0,0,0,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-61.345221179038674,0.22181913762090866,901,771,7,0,5,2,4,5,81,32,5,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-66.70653695523082,0.5081935725230545,987,661,5,0,4,3,3,0,67,59,4,0,0,0,12,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-84.87611194724357,0.36113596105999823,1683,578,3,0,5,1,3,1,85,41,5,0,0,0,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-46.358227313783814,0.7140644105537732,1005,616,5,0,3,2,5,0,98,36,3,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-67.16050678267804,0.7474757502600179,1496,1124,8,0,4,3,1,0,67,48,3,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-64.77353250717839,0.3807653255515968,1266,1484,3,0,3,4,5,1,58,26,7,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-72.5123750803728,0.43079387132157354,1948,765,2,0,3,2,2,0,32,24,4,0,0,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-81.2254149490525,0.7856081631978215,1630,593,3,0,5,4,5,1,58,60,2,0,0,0,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.04863886405329,0.8219667494357514,1405,543,8,0,2,1,1,5,62,54,4,0,0,0,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.15936641889277,0.6197149295296499,1971,805,10,0,4,5,5,0,53,59,8,0,0,0,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.6033220725906,0.2535171708159683,1395,509,5,0,3,2,1,2,52,25,2,0,0,0,14,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-65.28952913649204,0.707982086439997,1665,791,8,0,1,3,2,3,40,51,7,0,0,0,19,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-71.46975921367125,0.9512682431351737,1830,1417,3,0,5,5,2,1,44,21,2,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-68.9086751403417,0.45561216720709774,1303,524,6,0,4,1,5,1,62,26,6,0,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-51.97315119071643,0.8984690773928877,1071,977,6,0,4,1,1,5,43,53,2,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-63.065445159540374,0.999037013984419,1352,1271,3,0,1,1,5,4,85,48,3,0,0,0,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-78.91724111165767,0.33929589624087825,1015,1014,4,0,2,1,1,5,58,24,4,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-60.751161925511994,0.6394011851097036,1454,898,9,0,1,5,4,2,34,49,4,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-52.32770891805054,0.504697239052552,1201,1368,8,0,3,2,3,0,54,27,3,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-65.65079166197084,0.7471576911839803,1067,931,9,0,4,2,5,0,91,25,7,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.39266346822809,0.6789521237597385,1813,1041,2,0,2,4,2,1,83,50,5,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-46.65101126821378,0.9169756869732495,1662,1392,3,0,1,1,5,0,81,45,8,0,0,0,18,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-78.25386741879822,0.23413236566674592,1486,607,6,0,2,1,4,0,54,44,8,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-57.77645990703042,0.5376882648210374,1944,1145,9,0,4,3,5,3,38,49,6,0,0,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-52.466503879781264,0.7525092171951405,1831,808,4,0,1,4,1,3,40,45,7,0,0,0,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-66.60890964906794,0.9957626427312002,1767,581,4,0,5,2,3,0,81,58,5,0,0,0,18,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.2089141391268,0.4865076613681285,1061,890,8,0,5,2,4,2,50,41,5,0,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-60.12143652293885,0.5054106859877484,957,661,10,0,3,4,3,2,68,53,6,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-72.54281784121545,0.8792923136530878,1709,890,9,0,4,4,4,5,71,44,8,0,0,0,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.56868452895529,0.2172169414333765,1410,711,6,0,1,1,2,5,37,35,2,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-67.10444159431069,0.8567843607298192,1230,1271,5,0,4,3,3,5,61,39,2,0,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-47.27258100141761,0.8118642502103609,1953,596,3,0,2,2,4,1,61,24,5,0,0,0,18,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-61.90703515079854,0.8507713828542088,1261,1398,6,0,3,4,4,5,95,50,4,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-57.35860486674726,0.2628774996554844,1605,673,10,0,5,2,1,0,94,25,5,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-48.23304210092404,0.7139205201929935,1337,1463,7,0,2,5,4,0,44,30,3,0,0,0,16,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.16611309580075,0.6040403055259029,936,924,7,0,4,5,5,5,87,21,7,0,0,0,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-81.74805746442814,0.3753989991625021,1726,1311,9,0,1,4,1,1,85,55,3,0,0,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-46.53127500715527,0.9416450643261575,988,559,6,0,2,4,4,3,62,54,3,0,0,0,20,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-46.46809694905818,0.31981221405456106,935,1235,5,0,3,3,3,5,71,58,3,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.7012865849771,0.18831313780737413,1523,1325,7,0,3,1,4,2,78,43,4,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.925147837456805,0.11026835273594528,1865,1227,10,0,2,5,2,1,60,42,4,0,0,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-72.06509280752685,0.9421753755360937,1748,879,5,0,1,4,5,0,42,26,2,0,0,0,20,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-68.7787029152608,0.318069387626972,1702,1198,4,0,4,4,3,3,90,56,6,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.84606556064409,0.4460025519558187,1606,1377,2,0,1,1,4,3,48,30,5,0,0,0,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-73.87948284336264,0.8293528479922812,812,911,3,0,5,3,2,2,35,39,8,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-61.81650650141603,0.972968712259677,830,874,9,0,5,5,5,1,93,42,3,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.02394772729914,0.8510073318347325,1039,884,3,0,1,2,4,3,64,33,2,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-52.619696504227456,0.6118814310550762,837,898,5,0,1,1,2,1,30,59,5,0,0,0,16,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-70.59017340063532,0.3058323014114796,1382,914,3,0,5,1,3,1,43,25,2,0,0,0,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-81.63396454280695,0.14122704686854076,1103,959,3,0,5,1,4,5,98,49,5,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-71.53065829421311,0.3435539777949879,1178,1252,4,0,4,3,5,1,55,52,6,0,0,0,19,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-55.32165281904626,0.9610076566353666,1612,504,8,0,1,3,5,5,86,51,7,0,0,0,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-48.697260673925186,0.17783489685563858,1984,1163,2,0,2,4,2,3,96,22,5,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-76.09390573560871,0.7822169395624,1514,1438,7,0,5,4,5,5,97,20,8,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-73.8055977185786,0.18272797623714393,1958,1083,9,0,1,5,1,4,43,53,2,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-83.53342113671917,0.9370847717637134,864,1378,5,0,2,3,1,5,68,24,5,0,0,0,11,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.85581540829205,0.4539831089910302,1780,580,7,0,1,5,1,2,54,23,6,0,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-78.86047167173173,0.4435450471350999,1803,1385,3,0,3,3,5,5,33,31,2,0,0,0,20,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-84.81867607079835,0.2609737158512522,1207,1139,3,0,3,4,2,5,31,27,2,0,0,0,13,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-45.50329899090612,0.12264507664595686,1016,931,4,0,1,4,3,5,88,28,7,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-71.42514978004878,0.8808935178914498,1236,899,6,0,1,1,4,4,69,37,2,0,0,0,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-76.99944219358296,0.44827622129247424,912,1371,7,0,1,3,5,0,89,34,7,0,0,0,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-66.01841574251887,0.9554739254018558,1496,572,4,0,4,5,3,4,45,56,2,0,0,0,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-50.126272857575216,0.6026667914065424,1428,1462,10,0,5,4,2,1,49,40,3,0,0,0,20,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-74.9896152392952,0.14553038359744744,1526,525,3,0,5,3,1,0,81,31,2,0,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-79.15932033915256,0.9743660971478477,802,1294,2,0,1,2,5,2,79,45,8,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-67.54597526628046,0.5230740980111894,1354,1009,5,0,2,5,3,4,41,21,4,0,0,0,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-49.52371210692248,0.6122567274425189,1176,1323,4,0,5,2,1,3,39,20,7,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-78.78320675540118,0.45078607197981746,1965,541,2,0,3,3,1,0,84,34,8,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-57.31180454085891,0.6225716935882943,1959,1116,10,0,1,2,2,5,83,20,8,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-81.000339107521,0.5985489747056768,1475,718,2,0,4,3,5,0,42,31,5,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-50.143727257226004,0.9314908154049791,1994,956,10,0,1,4,1,2,70,58,7,0,0,0,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-80.2013659425546,0.6644064030555416,1488,1480,5,0,2,5,3,0,33,57,4,0,0,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-66.51592367923249,0.6294437320414388,1509,1088,9,0,4,4,4,5,100,22,6,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-78.42218802295292,0.5921131879896863,1773,932,6,0,5,4,4,2,33,41,6,0,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-69.42117816178579,0.2302992904050737,1323,1346,8,0,5,3,1,1,81,20,7,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-74.52522745096121,0.3965386458197566,1324,1485,8,0,2,4,1,3,78,46,4,0,0,0,19,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-47.88497032137256,0.1303666780724342,1222,575,9,0,2,3,4,2,85,43,2,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-79.3209430926848,0.975074872428883,1149,516,6,0,2,1,1,2,85,24,5,0,0,0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.38252594923115,0.7595637129578992,1911,537,2,0,2,4,2,0,69,54,2,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-65.5131940495944,0.5628265977510494,1145,770,3,0,3,4,5,2,54,24,2,0,0,0,12,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-52.68184759721867,0.5299070108001506,1576,1368,7,0,3,2,5,5,83,55,4,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-47.43374812472898,0.7388544055979799,835,769,4,0,2,3,5,0,30,53,2,0,0,0,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-45.432516448822035,0.8398756668041856,857,988,6,0,2,5,5,0,62,56,8,0,0,0,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-60.83399672339844,0.5711803098505995,1613,1044,10,0,4,1,2,4,87,34,2,0,0,0,19,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-48.07810824077064,0.7433028862052617,816,787,7,0,3,4,1,2,53,42,7,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-83.16123472950224,0.583541746968521,1368,1490,8,0,2,2,2,5,59,60,7,0,0,0,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-47.52260664089694,0.4437306809390107,1974,1120,4,0,3,5,2,4,74,25,8,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-60.26957924546194,0.7086622214081509,1432,622,7,0,4,3,3,3,87,36,4,0,0,0,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-59.67435755119635,0.9343265418099915,937,614,3,0,4,2,1,3,64,38,3,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-68.3618055593255,0.23210161725070258,965,651,7,0,1,2,2,3,85,57,8,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-45.429090011155,0.4679148404932144,812,750,4,0,5,4,3,2,84,40,4,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-53.71008197819998,0.965072061845145,853,1336,8,0,1,1,3,4,53,47,4,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
