rssiMean,rssiVar,pktCount,beaconCount,probeCount,deauthCount,authCount,assocReqCount,assocRespCount,nullCount,uniqueDevices,uniqueAPs,uniqueClients,spoofEvents,bssidMismatchEvents,ssidImpersonationEvents,vendorIEAnomalyEvents,wpaIEAnomalyEvents,rsnAnomalyEvents,htCapabilitiesAnomalyEvents,wmmAnomalyEvents,beaconFloodEvents,probeFloodEvents,deauthFloodEvents,nullFloodEvents,authFloodEvents,assocFloodEvents,vendorSpecificSpamEvents,channelHopEvents,intervalAnomalyEvents,burstEvents,highRateEvents,veryHighRateEvents,longPresenceEvents,closeRangeEvents,veryCloseRangeEvents,label
-68.3603855696349,0.8371635818171869,67,16,8,0,5,4,5,0,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-174.21654556355696,0.8627650958008073,591,231,385,0,10,9,7,130,35,15,30,0,3,5,6,8,6,0,0,6,9,0,3,0,0,4,0,0,0,7,3,0,0,0,3
-169.4007591728186,0.6271419140304193,765,293,148,158,5,6,8,87,43,13,28,0,0,0,0,0,0,0,0,5,7,10,17,0,0,2,0,0,0,3,2,0,0,0,1
-190.59868334987436,1.1164796397347203,132,50,20,118,12,5,13,11,28,9,15,0,3,4,2,5,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,3
-132.5547590923838,0.3567466350679758,144,31,6,0,5,7,5,4,15,7,5,0,5,3,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-132.68532751544467,1.0354813586693463,93,24,12,118,7,6,6,4,21,4,5,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,1
-130.29663462128119,1.151431993565615,100,25,18,0,9,5,6,6,8,5,11,0,6,8,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-229.44801328066575,1.8947030633580806,443,209,221,124,10,11,6,85,55,10,29,0,8,10,7,7,5,0,0,5,3,11,12,0,0,1,0,0,0,4,2,0,0,0,2
-91.88132616123289,0.9786244525554916,940,415,264,0,5,3,5,197,33,8,15,0,0,0,0,0,0,0,0,8,3,0,9,0,0,4,0,0,0,3,4,0,0,0,2
-150.17198212808057,1.0816665258018623,77,16,11,0,8,4,4,5,18,6,10,0,4,9,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-166.12921197035342,1.0390220961982144,67,21,14,0,6,8,8,3,17,4,10,0,6,8,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-191.29623746226906,0.8910978823895321,531,212,147,0,6,4,6,141,34,10,20,0,8,8,3,3,8,0,0,8,10,0,8,0,0,2,0,0,0,3,4,0,0,0,1
-81.15252032789867,0.33904705479141595,317,130,245,0,1,6,6,113,24,7,12,0,0,0,0,0,0,0,0,4,2,0,2,0,0,2,0,0,0,5,2,0,0,0,1
-180.77776935110563,0.968509834151466,483,413,164,113,9,3,8,131,60,10,10,0,0,0,0,0,0,0,0,4,2,13,9,0,0,4,0,0,0,7,1,0,0,0,1
-161.8572167711069,1.3655517732176792,466,184,402,0,12,7,10,58,42,6,13,0,5,10,2,2,6,0,0,6,3,0,8,0,0,2,0,0,0,5,3,0,0,0,1
-106.88609897573244,1.2616016061801507,118,27,17,50,6,6,5,5,31,7,10,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,2
-151.4918056014604,0.35267237775822907,470,378,400,293,11,8,6,112,31,13,20,0,0,0,0,0,0,0,0,6,9,8,16,0,0,2,0,0,0,3,2,0,0,0,3
-81.65727097850646,0.43736593473916374,822,142,338,0,6,4,4,62,42,4,22,0,0,0,0,0,0,0,0,5,7,0,6,0,0,0,0,0,0,2,3,0,0,0,2
-225.20015755263873,2.2463694874569677,426,208,199,185,11,9,11,137,54,14,32,0,5,3,2,8,7,0,0,8,4,10,16,0,0,5,0,0,0,6,1,0,0,0,1
-221.6249246272253,1.5012386265510955,513,135,321,263,8,11,5,71,49,22,28,0,8,7,8,2,5,0,0,7,2,6,9,0,0,4,0,0,0,3,1,0,0,0,1
-79.16905177483727,0.25845054499572695,46,6,3,0,5,4,1,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-101.74669578460387,1.1422671700648301,106,23,18,0,5,8,9,1,19,4,9,0,5,6,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-114.97619957532658,1.5343752261593773,95,28,9,202,7,9,5,1,29,5,10,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3
-149.41260252236168,0.6979951424313967,80,16,5,260,7,6,10,5,30,5,12,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,1
-263.2533336667625,2.5879489118684402,899,252,210,106,10,8,9,62,32,10,32,0,3,5,3,7,8,0,0,5,5,15,7,0,0,1,0,0,0,4,2,0,0,0,2
-150.380856548141,0.6317663552894702,803,312,157,227,7,5,5,114,34,10,27,0,0,0,0,0,0,0,0,3,6,12,14,0,0,0,0,0,0,7,3,0,0,0,2
-259.6025729064566,2.4020967232187393,373,212,248,62,7,11,8,145,49,17,36,0,5,9,5,5,3,0,0,3,8,7,13,0,0,1,0,0,0,3,1,0,0,0,1
-133.22121733285394,0.862583749187861,69,36,9,0,5,8,4,4,15,6,14,0,4,4,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-153.56219238264114,0.9023665081461079,342,318,144,0,5,10,9,171,29,7,29,0,4,5,6,4,5,0,0,3,6,0,9,0,0,0,0,0,0,5,1,0,0,0,3
-158.99380637605438,1.046205709506723,671,252,298,140,8,7,5,160,41,14,14,0,0,0,0,0,0,0,0,6,7,18,11,0,0,1,0,0,0,6,2,0,0,0,1
-227.82526697215354,2.272825757085389,773,333,329,195,11,9,5,117,44,17,26,0,8,6,6,3,3,0,0,8,5,5,16,0,0,1,0,0,0,5,2,0,0,0,1
-117.07935420811808,0.602184107850004,74,26,7,138,4,7,6,6,14,2,9,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1
-114.07880079293467,0.780768686758982,104,18,13,0,6,6,10,5,12,5,17,0,6,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-162.99970736350141,1.400856311726303,189,51,13,54,6,10,14,5,38,6,11,0,5,6,2,6,4,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,1
-173.1125749588462,1.357196188955983,452,217,160,0,6,7,10,82,33,13,21,0,9,10,5,7,4,0,0,9,6,0,6,0,0,2,0,0,0,6,1,0,0,0,1
-175.93553787447712,0.7627041168400296,519,249,369,0,7,5,4,185,36,12,30,0,7,7,4,7,3,0,0,10,2,0,6,0,0,4,0,0,0,6,2,0,0,0,1
-135.0700009587822,0.7130392835696231,796,372,176,174,10,7,8,117,50,9,24,0,0,0,0,0,0,0,0,5,10,19,14,0,0,1,0,0,0,6,3,0,0,0,2
-84.05568861991085,0.45042554089733744,659,227,231,0,2,6,6,91,14,8,7,0,0,0,0,0,0,0,0,10,2,0,7,0,0,1,0,0,0,6,3,0,0,0,1
-165.1000475027472,0.6228059644510308,83,20,10,171,5,7,3,7,11,5,6,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,2
-184.28311275436977,1.5092655283685055,610,156,340,0,8,5,6,147,48,12,31,0,7,3,6,4,2,0,0,7,7,0,2,0,0,1,0,0,0,2,3,0,0,0,2
-137.12662541089608,0.31622290786117235,73,21,9,259,6,10,6,2,23,7,10,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,3
-215.84979901032284,1.6540183929624974,476,391,298,95,7,10,9,69,50,20,30,0,3,6,8,4,4,0,0,5,9,17,17,0,0,4,0,0,0,5,1,0,0,0,2
-149.08546945810986,1.4299304784983649,716,271,230,213,8,8,5,146,54,13,12,0,0,0,0,0,0,0,0,9,3,20,12,0,0,5,0,0,0,6,2,0,0,0,3
-159.83741733522908,1.2384712898165304,721,388,174,67,10,8,4,120,26,15,29,0,0,0,0,0,0,0,0,4,4,13,11,0,0,4,0,0,0,5,3,0,0,0,1
-125.17530317733863,1.5056116728462303,98,29,12,129,9,4,2,3,25,5,8,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,1
-108.41209538053721,0.9186769793167061,142,19,8,0,6,5,4,7,11,9,13,0,7,3,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-143.19825773824144,1.5664742197113846,774,326,136,256,5,3,6,112,47,12,32,0,0,0,0,0,0,0,0,8,6,17,20,0,0,3,0,0,0,4,1,0,0,0,1
-112.3813282046396,0.7894335007783272,346,177,378,0,3,5,4,144,26,10,13,0,0,0,0,0,0,0,0,4,7,0,5,0,0,3,0,0,0,3,2,0,0,0,3
-119.14688631436881,0.48144917552036903,692,330,203,0,4,6,6,131,38,7,7,0,0,0,0,0,0,0,0,3,7,0,8,0,0,3,0,0,0,4,2,0,0,0,1
-229.51953268582145,1.6390551325261795,769,157,322,226,14,13,7,190,37,13,31,0,6,9,6,5,7,0,0,8,8,8,9,0,0,2,0,0,0,4,3,0,0,0,2
-148.30017931963812,0.8121077070518059,515,325,319,299,6,6,9,155,35,8,18,0,0,0,0,0,0,0,0,8,2,12,8,0,0,0,0,0,0,6,4,0,0,0,3
-224.7456776745151,2.014778417325684,869,380,151,193,7,6,6,130,60,14,36,0,7,9,7,6,3,0,0,9,5,14,20,0,0,2,0,0,0,7,4,0,0,0,2
-71.11336144012903,0.2644157345943721,51,14,5,0,3,5,1,4,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-177.7997024778065,0.7312332303507817,864,288,216,199,7,9,10,72,42,9,22,0,0,0,0,0,0,0,0,6,4,19,12,0,0,2,0,0,0,6,4,0,0,0,2
-243.87534346534432,1.5910408439943318,1001,215,234,206,12,12,13,129,53,14,33,0,10,9,6,8,7,0,0,7,2,9,9,0,0,3,0,0,0,3,1,0,0,0,2
-122.79472423807879,1.5230315403297192,96,24,10,63,7,6,7,6,22,8,13,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,1
-206.48351981571116,2.0727080893897547,178,31,16,246,7,7,4,6,20,12,11,0,5,4,3,5,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,3
-58.930772533004195,0.3791622528808781,65,20,4,0,2,2,1,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-59.58744207183453,0.28939073715831165,57,13,4,0,3,1,4,4,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-251.01408263546017,2.1694465182973826,528,238,299,202,10,7,13,133,56,11,32,0,7,8,2,4,2,0,0,4,3,19,13,0,0,2,0,0,0,3,3,0,0,0,3
-156.87408679581267,1.4992298027052722,807,411,219,0,5,9,8,121,38,16,31,0,9,10,8,8,7,0,0,7,6,0,5,0,0,3,0,0,0,3,3,0,0,0,2
-208.3244936074846,1.7984528443053072,116,37,19,95,7,7,7,12,21,6,14,0,5,8,3,3,4,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,3
-166.15988315302658,0.6735220628833053,1048,310,132,0,5,8,7,131,43,9,23,0,5,4,6,7,2,0,0,3,8,0,4,0,0,4,0,0,0,3,2,0,0,0,2
-218.57631567452157,1.0687801354917483,1114,360,401,172,11,11,9,104,48,14,34,0,5,7,7,6,2,0,0,6,2,13,10,0,0,2,0,0,0,3,4,0,0,0,2
-219.4839765000017,1.1968462699967215,553,280,196,69,8,11,11,127,66,13,34,0,9,10,7,7,5,0,0,2,8,5,16,0,0,0,0,0,0,5,3,0,0,0,2
-116.41352942425927,1.2581116941422734,147,25,16,0,5,7,2,3,13,4,9,0,6,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-232.1617867510184,1.5447408694407527,146,27,13,238,7,12,10,14,35,12,15,0,4,3,4,4,4,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,3
-138.09117586913123,1.3363915134781303,786,322,317,0,7,6,8,113,33,12,34,0,4,6,7,2,4,0,0,9,10,0,6,0,0,5,0,0,0,5,3,0,0,0,1
-202.0002877356692,1.19138057030451,673,325,268,100,11,12,15,78,57,14,29,0,9,6,4,4,2,0,0,7,7,7,11,0,0,1,0,0,0,7,2,0,0,0,1
-99.96012470173278,0.9360743584584421,470,206,289,0,2,2,2,65,37,10,20,0,0,0,0,0,0,0,0,9,6,0,3,0,0,2,0,0,0,6,4,0,0,0,3
-178.23251297979587,1.378098055904041,149,42,18,105,13,10,13,7,18,11,25,0,4,3,8,5,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1
-147.55864415426547,1.623623560509809,154,51,21,277,10,7,5,10,37,7,16,0,3,7,8,8,4,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,1
-138.82700774778147,1.1393809437584426,1037,398,119,120,6,6,7,98,45,12,21,0,0,0,0,0,0,0,0,5,3,5,15,0,0,4,0,0,0,5,3,0,0,0,1
-126.15529401882182,0.5094281830319309,115,17,8,122,6,9,2,1,25,4,12,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1
-118.82433578966331,1.4771650795565545,107,25,6,0,4,6,9,7,16,7,13,0,6,7,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-171.48704046086863,1.3050033875169498,684,403,262,0,9,9,6,96,47,10,15,0,4,7,5,3,7,0,0,3,8,0,7,0,0,3,0,0,0,4,3,0,0,0,1
-162.343444184494,1.3824416802314894,712,310,239,0,6,8,6,145,24,13,20,0,9,9,4,8,3,0,0,4,7,0,4,0,0,3,0,0,0,6,2,0,0,0,1
-124.71595367813886,0.538953839041163,54,12,6,272,5,3,7,8,19,5,10,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,3
-120.75614334249609,0.775709917958912,88,12,11,0,8,2,9,8,6,6,8,0,6,7,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-132.7027485299038,1.5384991231697653,80,35,10,75,4,7,7,8,15,4,16,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,2
-54.85340177207643,0.6253745052686437,35,12,10,0,5,3,5,0,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-70.71027927050416,0.32083305952273583,73,6,2,0,3,5,2,5,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-166.5401412333641,1.2343041992092247,374,188,404,94,6,5,9,118,52,15,13,0,0,0,0,0,0,0,0,10,6,20,9,0,0,5,0,0,0,3,1,0,0,0,2
-51.98571109995963,0.9878216892644627,63,18,6,0,2,3,4,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-159.66433250006858,1.9044679400375275,533,144,123,0,9,9,9,157,24,17,27,0,10,3,3,6,4,0,0,5,4,0,5,0,0,4,0,0,0,4,2,0,0,0,3
-190.75683206831502,1.168863678073524,1023,150,290,0,7,9,5,114,55,19,28,0,6,9,5,6,6,0,0,6,8,0,5,0,0,3,0,0,0,7,2,0,0,0,3
-203.21437373760165,1.6035076706107825,475,237,152,181,5,13,12,190,48,10,19,0,10,3,6,3,2,0,0,2,3,7,9,0,0,2,0,0,0,2,1,0,0,0,3
-152.16532211380698,0.6830228530028889,974,337,332,0,5,9,5,82,36,8,24,0,7,4,5,8,7,0,0,8,7,0,5,0,0,1,0,0,0,5,1,0,0,0,3
-72.70027594009898,0.4679341312014893,30,15,8,0,1,3,5,5,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-73.44119560596202,0.5563316508594207,823,318,372,0,6,5,4,139,17,6,15,0,0,0,0,0,0,0,0,7,7,0,9,0,0,1,0,0,0,3,3,0,0,0,2
-143.56031069852477,0.9340275281181166,626,392,179,55,8,8,9,139,59,7,16,0,0,0,0,0,0,0,0,7,2,14,11,0,0,0,0,0,0,3,2,0,0,0,2
-101.04952923534339,0.951166443696417,537,210,199,0,5,2,7,151,24,5,10,0,0,0,0,0,0,0,0,8,10,0,9,0,0,5,0,0,0,4,3,0,0,0,1
-211.54914734462469,2.1121644917585725,131,44,20,268,7,3,11,2,33,7,10,0,10,3,3,3,4,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,3
-197.52379897324167,1.431074469804307,930,270,296,239,11,10,12,152,62,21,19,0,8,4,4,8,4,0,0,9,3,18,10,0,0,3,0,0,0,4,4,0,0,0,1
-181.51610666795716,0.8307164713451043,948,309,150,0,8,7,7,140,29,10,23,0,4,8,4,2,6,0,0,3,6,0,10,0,0,1,0,0,0,7,1,0,0,0,1
-170.68569342482806,1.3328369437100622,1042,357,390,0,9,7,6,62,49,16,20,0,3,3,4,2,5,0,0,5,4,0,7,0,0,1,0,0,0,4,2,0,0,0,3
-74.59872936777452,0.2198491192603264,73,17,5,0,2,3,1,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-95.9927215787014,0.7667828773956429,428,154,139,0,4,4,5,78,18,11,20,0,0,0,0,0,0,0,0,4,7,0,9,0,0,0,0,0,0,3,3,0,0,0,2
-194.47234846799833,1.073053679761028,172,26,19,140,7,10,6,8,33,8,15,0,7,8,2,8,7,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,3
-48.75981819460303,0.6549611006426828,73,9,4,0,1,5,1,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-212.03015584131256,1.3448615535867685,168,60,15,191,3,9,12,4,42,8,19,0,5,9,7,2,6,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,3
-99.99291563026725,1.0456817532935299,76,33,11,0,8,4,2,6,15,5,13,0,8,3,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-116.12208247426233,0.5935430161260007,390,221,277,0,4,4,4,182,23,10,18,0,0,0,0,0,0,0,0,5,7,0,8,0,0,4,0,0,0,7,1,0,0,0,3
-111.55749826132805,0.8051108076692588,70,19,13,128,4,7,5,6,24,3,8,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,3
-177.73746602364423,1.513437956247492,183,41,11,52,12,9,8,2,30,6,22,0,4,7,7,6,2,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,3
-131.4280078996599,1.2100516238832313,85,28,16,265,5,6,3,7,27,5,10,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,3
-87.42067386228281,0.6652469636666115,379,147,205,0,6,4,2,161,38,11,14,0,0,0,0,0,0,0,0,5,7,0,6,0,0,3,0,0,0,3,1,0,0,0,1
-220.0281644891405,1.3263058081179262,124,46,17,96,7,8,11,12,25,8,11,0,5,6,5,3,2,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,3
-131.46742678514573,0.6106646372236657,129,30,7,266,6,7,6,6,29,7,10,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,1
-110.51732683251838,0.7009682708834721,99,21,7,0,7,5,6,9,10,7,17,0,3,3,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-102.42513065971349,0.3283793045060214,1028,191,137,0,5,4,7,190,29,9,12,0,0,0,0,0,0,0,0,3,8,0,7,0,0,3,0,0,0,5,2,0,0,0,3
-196.20831315062907,1.6021287194615266,794,302,298,63,13,15,10,95,45,10,30,0,3,10,4,3,8,0,0,7,8,5,9,0,0,4,0,0,0,5,2,0,0,0,2
-171.10542832685184,1.8017615425007047,893,221,297,0,10,8,9,176,35,8,18,0,5,8,4,3,6,0,0,6,6,0,4,0,0,1,0,0,0,3,1,0,0,0,2
-187.83524154471147,1.5616032771743455,940,215,356,190,8,11,17,162,55,14,32,0,9,3,6,7,4,0,0,4,3,10,15,0,0,4,0,0,0,6,2,0,0,0,3
-234.0888841685363,2.166353799606785,481,290,302,288,7,10,9,147,58,18,22,0,3,4,4,8,6,0,0,6,7,10,9,0,0,1,0,0,0,5,2,0,0,0,1
-193.94102802418755,0.6603383860146332,1050,267,322,0,8,4,3,157,56,15,28,0,10,3,2,8,6,0,0,5,6,0,6,0,0,1,0,0,0,4,3,0,0,0,3
-145.33433270261207,1.1248564372682008,1098,310,218,279,8,5,8,178,42,13,11,0,0,0,0,0,0,0,0,3,10,9,14,0,0,3,0,0,0,6,1,0,0,0,2
-107.42310483581076,0.7205187238618882,137,18,5,222,7,4,6,6,17,5,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,2
-182.47532906132375,1.1739310405474237,155,29,15,111,9,8,10,4,23,11,11,0,5,3,2,3,3,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,1
